Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Lake Capital,https://www.crunchbase.com/organization/lake-capital,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Lake Capital is a private equity firm that invests in lower middle market companies. The company undergoes a process when selecting companies to invest in, including research, interest alignment, investment, and support. The company invests in businesses in the marketing, finance, operational, specialty, healthcare, technological, and BPO industries. Lake Capital was founded in 1998 and is based in Illinois.",16,,,,,Active,Lake Capital Partners is a private equity firm focused on growth capital and leveraged buyout investments in lower middle market companies.,1998-01-01,year,,,,,,http://www.lakecapital.com,info@lakecapital.com,(312) 640-7050,,Private Equity Firm,"Late Stage Venture, Private Equity",4,5,,1,2,2,,,,"21,564",-0.3,-0.5,-0.1,900,649.26,39.89%,137,-71.62%,4.69,-73.44%,34.11%,34.11%,"9,638,225","1,862,002",23.94%,7,,,5,,,,,3303,USD,3303
Code Ventures,https://www.crunchbase.com/organization/code-ventures,"Deerfield, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"We are looking for startups with at least 2 cofounders who can focus on product and customer acquisition. Code Ventures will take care of technology architecture, coding and deployment.",,http://twitter.com/ajiabs,https://www.linkedin.com/company/codeventurescom,,,Active,CodeVentures acts as your tech cofounder to design and build your startup,,,,,,,,https://www.codeventures.com,hello@codeventures.com,(312)423-6728,,Incubator,Seed,5,5,,,,,,,,"22,983",-0.3,-0.2,-0.9,326,278.67,-50.61%,30,-82.77%,4.12,-81.89%,,,"16,563,893","9,059,311",120.72%,17,,,10,,,,,,,
Vernon & Park Capital,https://www.crunchbase.com/organization/vernon-park-capital,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Vernon & Park Capital is a private equity firm that focuses on investments in the Exchanges and Financial Markets Sector (the ""Sector"").  Since 2001, Vernon & Park and affiliated parties have combined industry expertise and experience with rigorous financial analysis to successfully deploy its investment capital in the Sector. Through its investment activities, Vernon & Park provides capital to its portfolio companies and utilizes its extensive network of industry contacts as a strategic resource to help those companies realize their full economic potential.  Vernon & Park generally focuses on investments in more mature businesses in the Sector, but also considers earlier-stage, emerging growth companies.",,,,,,Active,Vernon & Park Capital is a private equity firm that focuses on investments in the Exchanges and Financial Markets Sector (the Sector).,2001-01-01,year,,,,,,http://www.vernonpark.com,contact@vernonpark.com,,,Private Equity Firm,Late Stage Venture,3,5,,,2,2,,,,"26,967",2.1,2,0.1,360,138.45,"1,294.62%",,,1,0%,100%,0%,"21,441,582","-13,279,663",-38.25%,6,,,,,,,,,,
Matthew Pritzker Company,https://www.crunchbase.com/organization/matthew-pritzker-company,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Matthew Pritzker Company’s investments span multiple industries, including technology, media, consumer & retail, and real estate.  Rather than focus on a specific company size or development stage, MPC believes in working with entrepreneurs and management teams who prioritize building long-term value.",,,,,,Active,"Matthew Pritzker Company’s investments span multiple industries, including technology, media, consumer & retail, and real estate.",2010-01-01,year,,,,,,http://www.matthewpritzkercompany.com,,,,Private Equity Firm,"Late Stage Venture, Private Equity",4,5,,2,1,1,,,,"29,926",-0.1,2.5,2.1,,,,,,,,,,,,,7,,,,,,,,,,
Vector Fund Management,https://www.crunchbase.com/organization/vector-fund-management,"Deerfield, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,Vector Fund Management is a venture capital firm specializing in later stage equity investments in private and public companies.,,,,,,Active,Vector Fund Management is a venture capital firm.,2001-01-01,year,,,,,,http://www.vectorfund.com/,,(847)374-3947,,Venture Capital,,3,5,,,3,3,,,,"32,046",-0.2,0.5,0.2,,,,,,,,,,,,,7,,,,,,,,,,
Apothecary Capital,https://www.crunchbase.com/organization/apothecary-capital,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,Active,Apothecary Capital is an Illinois-based venture capital firm that provides financial advisory services.,,,,,,,,,,,,Venture Capital,"Late Stage Venture, Private Equity",5,5,,1,4,4,,,,"60,230",-0.5,-0.2,-0.3,,,,,,,,,,,,,,,,,,,,,,,
Citadel,https://www.crunchbase.com/organization/citadel,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Citadel is a leading investor in the world’s major financial markets. In markets around the world, we work relentlessly to uncover and capture new opportunities. Across a diverse range of investment strategies, we deploy our capital with the goal of generating consistently high risk-adjusted investment results for our investors and capital partners. At our core, Citadel is built to deliver excellence. We have some of the most talented and focused minds in the industry, and we activate their ideas and strategies through a robust range of proven technologies and execution capabilities.",38,https://www.twitter.com/citadelcareers,,https://www.facebook.com/citadelcareers,,Active,Citadel is a financial services company offering a comprehensive range of wealth management services to individuals.,1990-01-01,year,,,,,For Profit,http://www.citadel.com,,,,Corporate Venture Capital,Private Equity,4,4,,2,2,2,,,,"2,209",1.2,1.6,-0.6,"166,198","141,928.82",14.29%,143,-6.75%,3.58,-3.36%,38.02%,4.25%,"256,673","-19,004",-6.89%,19,,,46,0,0,Computing; Calculating,,,,
Shore Capital Partners,https://www.crunchbase.com/organization/shore-capital-partners,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Shore Capital Partners (""Shore"") is a healthcare-focused lower middle market private equity firm that specializes in partnering with companies that have between $5 and $50 million of revenue.  Shore is focused on making control equity investments within the healthcare services, products and distribution markets.  Utilizing a proactive, research-led investment process, our approach is to support entrepreneurs with capital, business development expertise, and industry knowledge.  Shore targets investments in proven, successful private companies with superior management teams, stable cash flow, and significant growth potential, including organic and growth through industry consolidation.",14,,,,,Active,Shore Capital Partners is a Chicago-based private equity firm focused exclusively on microcap healthcare investments.,,,,,,,,http://shorecp.com,info@shorecp.com,312-348-7580,,Private Equity Firm,Private Equity,4,4,,4,,,,,,"8,476",-0.2,-0.3,0,"10,906","4,633.21",248.06%,57,-74.35%,3.16,-53.22%,27.16%,1.52%,"2,247,460","-1,360,346",-37.71%,29,,,,,,,,1656686,USD,1656686
Kemper Corporation,https://www.crunchbase.com/organization/kemper-corporation,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"The Kemper family of companies is one of the nation’s leading insurers. With $8 billion in assets, Kemper is improving the world of insurance by offering personalized solutions for individuals, families and businesses. Kemper's businesses collectively:  - Offer insurance for home, auto, life, health and valuables - Service six million policies - Are represented by more than 20,000 independent agents and brokers - Employ 6,000 associates dedicated to providing exceptional service - Are licensed to sell insurance in 50 states and the District of Columbia",30,,https://www.linkedin.com/company/8621,,,Active,Kemper Corporation is a financial organization providing insurance and consumer finance solutions for individuals and small businesses.,1990-01-01,year,,,,,,http://kemper.com,,(866)860-9348,,Private Equity Firm,Debt,4,4,,,1,1,,,,"10,143",-0.2,-0.3,0.4,"374,156","338,492.83",13.66%,340,30.83%,7.7,12.55%,27.14%,2.82%,"109,065","-13,633",-11.11%,34,,,29,0,75,,Insurance; financial affairs,188993325,USD,188993325
McNally Capital,https://www.crunchbase.com/organization/mcnally-capital,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,14,,,,,Active,McNally Capital is a Chicago-based private investment firm that partners with family offices and high net worth investors.,,,,,,,,http://mcnallycapital.com,bmitchell@mcnallycapital.com,,,Venture Capital,Late Stage Venture,4,4,,4,1,1,,,,"10,806",-0.5,-0.9,3.7,609,"1,882.28",-53.6%,506,511.49%,3.52,27.74%,43.37%,19.15%,"13,312,987","4,510,164",51.24%,19,,,9,,,,,2993,USD,2993
Amicus Capital Partners,https://www.crunchbase.com/organization/amicus-capital-partners,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"They specialize in buyout, recapitalization, and growth equity transactions in the healthcare sector.  They seek to provide equity capital to middle-market companies operating in the biotechnology, healthcare services, healthcare technology, medical devices, and pharmaceutical sectors.",1,,https://www.linkedin.com/company/amicus-capital-partners-llc,,,Active,Amicus Capital Partners a Chicago Illinios based private equity investment firm.,,,,,,,,http://www.amicuscp.com/,info@amicuscp.com,312.470.2275,,Private Equity Firm,,4,4,,2,1,1,,,,"13,891",-0.2,0,-0.1,663,495.26,182.68%,11,,1.46,46.17%,53.83%,-46.17%,"15,209,816","-9,616,585",-38.74%,25,,,16,,,,,,,
Cressey & Company,https://www.crunchbase.com/organization/cressey-company,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,Cressey & Company is a private investment firm focused exclusively on investing in and building leading healthcare businesses.,4,,,,,Active,Cressey & Company is a private investment firm focused exclusively on investing in and building leading healthcare businesses.,2007-01-01,year,,,,,,http://cresseyco.com,chicago@cresseyco.com,615-369-8444,,Private Equity Firm,Private Equity,4,4,,,,,,,,"13,930",0.8,0.9,0.6,"1,126","1,182.14",0.04%,292,-7.85%,4.52,-7.85%,15.44%,-14.8%,"8,839,048","710,715",8.74%,27,,,,,,,,1319996,USD,1319996
Topping Capital,https://www.crunchbase.com/organization/topping-capital,"Evanston, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,https://www.twitter.com/toppingcapital,https://www.linkedin.com/in/robtopping,,,Active,Topping Capital is a company that provides business development services.,1998-01-01,year,,,,,,http://toppingcapital.com,robtopping@toppingcapital.com,,,Venture Capital,Early Stage Venture,4,4,,1,,,,,,"14,342",-0.1,2.6,7.5,173,104.81,,,,1,,100%,,"27,941,788",,,15,,,,,,,,,,
Maranon Capital,https://www.crunchbase.com/organization/maranon-capital,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Maranon Capital, L.P. provides senior and unitranche financing, mezzanine debt and equity co-investments for private equity-backed and non-sponsored middle market transactions. Maranon has the flexibility to structure a one-stop financing solution or to provide stand-alone senior or mezzanine debt. The firm does not take control equity positions, but will consider a minority equity role in conjunction with a financing relationship. Maranon currently manages over $1 billion of committed capital. The firm is headquartered in Chicago, IL with additional offices in Birmingham, MI and South Bend, IN. For more information about Maranon Capital please visit www.maranoncapital.com.  Investment Criteria: Middle market companies with at least $5 million in EBITDA  Investment Size:  First lien debt $10–50  Second lien debt $10–50  Mezzanine debt $5–30  Equity co-invest up to $10  Products: Unitranche Financing, Revolving Lines of Credit, First Lien Term Loans, Second Lien Term Loans, Mezzanine Debt and Equity Co-Investment  Transaction Types: Acquisitions, Recapitalizations, Refinancings, Consolidations, Dividend Recaps, Growth Initiatives, ESOP's",23,http://twitter.com/MaranonCapital,,,,Active,"Maranon Capital provides senior financing, mezzanine debt and equity co-investments for middle market transactions.",2007-01-01,year,,,,,,http://www.maranoncapital.com,info@maranoncapital.com,312.646.1200,,Venture Debt,Debt,4,4,,,2,2,,,,"15,083",0.4,1.3,2.1,418,554.48,-49.18%,596,"1,253.35%",5.79,-2.79%,0%,-35.98%,"13,601,463","4,396,700",47.77%,8,,,8,,,,,163577,USD,163577
New Rhein Healthcare,https://www.crunchbase.com/organization/new-rhein-healthcare,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"New Rhein is a private equity investment firm focused on healthcare therapeutics and medical devices. Its partners and associates are former industry executives with operational and transactional experience. New Rhein invests in businesses which utilize proven products in new applications (e.g., new indications, new dosage forms, 505(b2)). The company compiles syndicates of operational focused investors who together bring a wealth of experience and a broad network of relationships to support its portfolio companies in development, regulatory, reimbursement, marketing and/or contract manufacturing. New Rhein provides an understanding on what would be attractive to strategic partners and works backwards to help its portfolio companies build their value proposition. Prior New Rhein investments have included ophthalmic pharmaceuticals, molecular diagnostics and respiratory drug/device inhalers.",,,,,,Active,New Rhein Healthcare is a firm that provides investment opportunities to the medical field.,2010-01-01,year,,,,,,http://www.newrhein.com,info@newrhein.com,(312) 899-7942,,Private Equity Firm,Early Stage Venture,3,4,,2,2,2,,,,"17,868",-0.2,-0.2,0.3,348,378.77,79.05%,5,,1.43,-64.22%,56.89%,56.89%,"20,278,180","-4,359,276",-17.69%,18,,,9,,,,,,,
