Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Jane VC,https://www.crunchbase.com/organization/jane-vc,"Cleveland, Ohio, United States",,,"Great Lakes, Midwestern US",,"Jane VC is an early stage venture fund transforming the tech world one female-led startup, tech leader and investor at a time. It invests globally in pre-seed and seed stage investments in tech or tech-enabled companies that have the potential to grow rapidly, use capital efficiently, and generate meaningful financial returns. Jane is VC for every woman. The firm was founded in 2018 and is based in Cleveland, Ohio.",1,https://twitter.com/JaneVentureCap,https://www.linkedin.com/company/jane-vc/,,,Active,"Jane VC is an early stage venture fund transforming the tech world one female-led startup, tech leader and investor at a time.",2018-01-01,year,,,,,,http://janevc.com,hello@janevc.com,,,"Micro VC, Venture Capital",Early Stage Venture,4,4,,,,,,,,"4,768",-0.6,0.3,1.6,553,"2,845.72",-76.11%,,,1,-51.3%,100%,68.91%,"17,951,942","11,059,935",160.47%,17,,,,,,,,,,
St. Jude Medical,https://www.crunchbase.com/organization/st-jude-medical,"Saint Paul, Minnesota, United States",,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,"St. Jude Medical develops medical technology and services that focus on putting more control into the hands of those who treat cardiac, neurological and chronic pain patients worldwide. The company is dedicated to advancing the practice of medicine by reducing risk wherever possible and contributing to successful outcomes for every patient. Headquartered in St. Paul, Minn., St. Jude Medical employs more than 14,000 people worldwide and has four major focus areas that include: cardiac rhythm management, atrial fibrillation, cardiovascular and neuromodulation. The St. Jude Medical product portfolio includes implantable cardioverter defibrillators (ICDs), cardiac resynchronization therapy (CRT) devices, pacemakers, electrophysiology catheters, mapping and visualization systems, vascular closure devices, heart valve replacement and repair products, and neurostimulation devices.",679,https://twitter.com/stjudemedical,https://www.linkedin.com/company/st--jude-medical,,,Active,"St. Jude Medical develops medical technology and services that focus on putting more control into the hands of those who treat cardiac,",1976-01-01,year,1978-01-13,day,,,,http://www.sjm.com,info@sjm.com,800-328-9634,,Corporate Venture Capital,"Early Stage Venture, Late Stage Venture, Private Equity",4,4,,3,3,3,,,,"5,979",-0.2,-0.5,-0.6,"112,432","122,116.54",9.95%,422,12.1%,5.89,-3.96%,32.29%,3.64%,"324,328","-4,876",-1.48%,41,31,"24,837",39,,,,,,,
Nueterra Capital,https://www.crunchbase.com/organization/neuterra-capital,"Leawood, Kansas, United States",,,Midwestern US,,"Nueterra Capital, through its subsidiaries, provides healthcare, real estate, and capital management services. It offers development, management, and expansion services for healthcare ventures; and real estate services, including market evaluation and analysis, site selection and acquisition, development team assembly, design oversight, construction cost and schedule management, coordination of project financing, legal resources, and property management. The company also specializes in venture and growth equity, buyouts, and real estate with focus on healthcare and bioscience industries.  Nueterra Capital, LLC was formerly known as ASC Group, LC. The company was founded in 1997 and is based in Leawood, Kansas.",2,http://twitter.com/Nueterra,http://www.linkedin.com/company/146886,http://www.facebook.com/Nueterra,,Active,"Nueterra Capital develops, manages, and expands healthcare, real estate, and capital management ventures.",1997-01-01,year,,,,,,http://www.nueterra.com,info@nueterra.com,913-387-0510,,Private Equity Firm,,4,4,,1,,,,,,"7,917",-0.1,-0.3,9.1,649,"1,091.91",33.69%,26,54.06%,1.5,-35.94%,74.78%,42.2%,"15,257,306","-97,092",-0.63%,39,,,18,,,,,,,
Camelot Venture Group,https://www.crunchbase.com/organization/camelot-venture-group,"Farmington Hills, Michigan, United States",,,"Greater Detroit Area, Great Lakes, Midwestern US",,"Camelot Venture Group is a private investment group that has been pioneering the direct to consumer space since the early 90s. They specialize in online, catalogue and retail technology with portfolio companies including 1800-Contacts, Quicken Loans, Simplex Health Care, Fathead, Cleveland Cavaliers and most recently SmileCareClub. Camelot has extensive experience leveraging technology to bring products and services to consumers more efficiently than traditional distribution methods. Using a hands on approach in combination with comprehensive marketing and operational expertise Camelot ensures their portfolio companies reach their potential.",,,,,,Active,"Camelot Venture Group, a private investment group, invests primarily in direct to consumer companies, including online, retail, and more.",,,,,,,,http://www.camelotvg.com,scicurel@camelotvg.com,,,Venture Capital,Early Stage Venture,4,4,,2,2,2,,,,"11,989",0.5,1.4,1.6,746,634.48,85.98%,45,-45.82%,3.93,-44.76%,20.28%,20.28%,"11,149,664","-1,699,599",-13.23%,12,,,8,,,,,65752,USD,65752
Hillman Accelerator,https://www.crunchbase.com/organization/hillman-cincinnati,"Cincinnati, Ohio, United States",,,"Great Lakes, Midwestern US",,"Hillman Accelerator focuses on companies led by underrepresented individuals in tech by developing venture backable companies. Established in 2017, this statewide effort will display how the state of Ohio strives to move the needle on diversity with this new program. Founded by Dhani Jones, Ebow Vroom and Candice Matthews, the Hillman Accelerator will be the only full time program focused on developing teams lead by underrepresented leaders delivering high quality programming, mentorship and education to the participants. The Hillman team has solidified solutions-based partnerships that allow Hillman companies to work on strategic objectives of their national corporate partners. Sourcing teams nationally, the accelerator will focus on bringing highly scalable, venture back-able companies from around the country to our city of Cincinnati: The Queen City.",,https://twitter.com/hill7org,https://www.linkedin.com/company/hillman/,https://www.facebook.com/hill7org,,Active,Hillman Accelerator focuses on companies led by underrepresented individuals in tech by developing venture backable companies.,,,,,,,,http://hill7.org/,info@hill7.org,,,Accelerator,"Early Stage Venture, Seed",4,4,,,,,,2017-05-19,15,"13,650",-0.1,-0.1,2.7,"1,140","1,399.28",-25.57%,262,-22.98%,2.66,-11.4%,26.44%,-9.24%,"9,889,850","1,430,402",16.91%,13,,,,,,,,,,
LFE Capital,https://www.crunchbase.com/organization/lfe-capital,"Wayzata, Minnesota, United States",,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,"LFE Capital has three funds under management and is focused on high growth companies in the consumer-oriented health and wellness sectors. LFE also has a focus on businesses owned and led by women and businesses serving female markets.  LFE Capital provides expansion capital and operating support to businesses with revenues of $3-50 million. LFE invests via minority and control positions and works actively with management teams to develop and execute growth plans. The firm can provide equity and/or debt.  Key geographies include the Midwest, the Southeast, and the Rocky Mountain regions. LFE will consider other geographies in the continental U.S.",8,,,,,Active,LFE Capital is a growth equity firm focused on health and wellness products and services.,1999-01-01,year,,,,,,http://www.lfecapital.com,laurent@lfecapital.com,,,Private Equity Firm,"Debt, Early Stage Venture, Late Stage Venture, Private Equity",4,4,,4,,,,,,"14,971",0.5,2.2,2.5,431,356.66,-40.18%,160,760.48%,2.53,-3.64%,25.6%,-4.91%,"16,300,272","3,194,946",24.38%,25,,,12,,,,,,USD,
Fulcrum Global Capital,https://www.crunchbase.com/organization/fulcrum-global-capital,"Mound City, Kansas, United States",,,Midwestern US,,Fulcrum Global Capital invests in companies disrupting agriculture and animal health.,1,,https://www.linkedin.com/company/fulcrum-global-capital/,,,Active,Fulcrum Global Capital invests in companies disrupting agriculture and animal health.,,,,,,,,http://www.fgcvc.com/,,,,Venture Capital,,4,4,,2,,,,,,"15,097",1.2,1.4,-0.5,545,229.09,,497,,2.69,,42.56%,,"15,076,896",,,10,,,,,,,,,,
Myrian Capital,https://www.crunchbase.com/organization/myrian-capital,"Dayton, Ohio, United States",,,"Great Lakes, Midwestern US",,"Myrian Capital is an investment management firm affiliated with the Mathile Family and located in Ohio (Dayton Region), Myrian investments include applied technologies in advanced media, video-communications and advanced digital input. Myrian investments are more than financial assetsâ€¦they are their partners. Myrian collaborates with investors and management teams to provide strategic support, resources and a practical formula for success.",15,,http://www.linkedin.com/company/1367102,https://www.facebook.com/myrian-capital,,Active,"Myrian Capital is an investment management firm affiliated with the Mathile Family and located in Ohio (Dayton Region), Myrian investments",,,,,,,,http://myriancapital.com,info@myriancapital.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture",3,4,,2,1,1,,,,"16,289",-0.2,0,0,,,,,,,,,,,,,8,,,,,,,,,,
McCarthy Capital,https://www.crunchbase.com/organization/mccarthy-capital,"Omaha, Nebraska, United States",,,Midwestern US,,,6,,,,,Active,McCarthy Capital is a private equity firm focused exclusively on lower middle market companies.,1999-01-01,year,,,,,,http://mccarthycapital.com,dbradford@mccarthycapital.com,,,Private Equity Firm,,4,4,,1,1,1,,,,"16,791",0,-0.2,0,"1,372","1,065.31",34.69%,6,-96.98%,1.39,-50.91%,60.36%,22.02%,"10,657,910","113,491",1.08%,27,,,,,,,,,,
30Ventures,https://www.crunchbase.com/organization/30ventures,"Madison, Wisconsin, United States",,,"Great Lakes, Midwestern US",,"30Ventures is an early-stage healthcare and biotechnology venture capital firm focused on high-potential, capital-efficient companies raising series A and B financing. These are the best of the Midwest's recently-seeded ventures, developing innovations that can impact human healthcare. 30Ventures'​ principals are integral to the innovation ecosystem and bring deep experience in commercializing innovation. We are committed to entrepreneurial success in the Midwest.",1,,https://www.linkedin.com/company/30ventures/,,,Active,30Ventures is an early-stage healthcare and biotechnology venture capital firm.,2018-01-01,year,,,,,,,,(608) 347-2745,,Venture Capital,Early Stage Venture,4,4,,2,,,,,,"17,005",-0.8,-1.4,5.4,,,,,,,,,,,,,,,,,,,,,,,
The Walnut Group,https://www.crunchbase.com/organization/the-walnut-group,"Cincinnati, Ohio, United States",,,"Great Lakes, Midwestern US",,"The Walnut Group consists of several diversified investment capital enterprises organized by life-long friends and business associates whose diverse, yet complementary, entrepreneurial backgrounds span more than 30 years. They have been investors as well as founders and operators of businesses. The Walnut Group makes equity investments across a focused range of industry sectors throughout North America.",,,,,,Active,The Walnut Group consists of several diversified investment capital enterprises organized.,,,,,,,,http://www.thewalnutgroup.com/,,,,"Private Equity Firm, Venture Capital",Late Stage Venture,4,4,,3,,,,,,"17,394",0.2,2.8,1.6,19,3.2,,18,,2,,,,"34,551,114",,,4,,,,,,,,,,
Gen7 Investments,https://www.crunchbase.com/organization/gen7-investments,"Fargo, North Dakota, United States",,,Midwestern US,,,5,,,,,Active,We are investment group of a Midwest media company. We are expanding from our media roots through new business acquisitions and investments.,2017-03-23,day,,,,,,https://www.gen7investments.com/,info@Gen7investments.com,,,Venture Capital,"Early Stage Venture, Seed",4,4,,3,,,,,,"19,716",-0.1,-0.1,-0.2,153,97.86,,14,,2,,,,"25,942,906",,,20,,,,,,,,,,
Idea Fund of La Crosse,https://www.crunchbase.com/organization/idea-fund-of-la-crosse,"La Crosse, Wisconsin, United States",,,"Great Lakes, Midwestern US",,,1,,,,,Active,As an investment vehicle for early-stage companies.,2016-01-01,year,,,,,,https://www.ideafundvc.com,,(608)498-4557,,Venture Capital,"Early Stage Venture, Seed",3,4,,4,,,,,,"19,925",-0.6,-1,3.9,,159.07,,,,,,,,,,,16,,,,,,,,,,
Little Engine Ventures,https://www.crunchbase.com/organization/little-engine-ventures,"Lafayette, Indiana, United States",,,"Great Lakes, Midwestern US",,LEV will invest in a broad geography in areas with greatest specialization and more locally when thesis or team driven.,1,https://twitter.com/LEV_Capital,https://www.linkedin.com/company-beta/10838048/,,,Active,LEV is hybrid PE fund committed to profitable growth investments,2016-08-01,day,,,,,,http://www.LEV.vc,info@lev.vc,,,Private Equity Firm,"Early Stage Venture, Post-Ipo, Private Equity, Seed",4,4,,,,,,,,"22,555",0.6,0,0,479,349.62,,406,,2.37,,,,"15,793,091",,,28,,,,,,,,,,
Come Up Capital,https://www.crunchbase.com/organization/come-up-capital,"Minneapolis, Minnesota, United States",,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,"Come Up Capital is a $50M fund that invests in tech startups seeking early stage financing. We focus primarily on the Midwest, but we will pursue good opportunities wherever we find them.",1,https://twitter.com/comeupcapital,https://www.linkedin.com/company/come-up-capital,,,Active,Investing in Midwestern Technology Companies,2016-01-01,day,,,,,,http://www.comeup.capital,info@comeup.capital,,,"Micro VC, Venture Capital","Early Stage Venture, Seed",3,4,,,1,1,,,,"23,199",-0.2,0.4,-0.3,,49.32,,,,,,,,,,,5,,,,,,,,,,
October Capital,https://www.crunchbase.com/organization/october-capital,"Kansas City, Missouri, United States",,,Midwestern US,,,,,,,,Active,October Capital is a family investment firm that finances early and growth stage ventures.,1999-01-01,year,,,,,,http://www.octobercapital.com,info@octobercapital.com,913-362-1114,,Family Investment Office,Early Stage Venture,4,4,,1,1,1,,,,"24,376",0.4,0.9,0,,46.2,,,,,,,,,,,7,,,,,,,,,,
Think Big Partners,https://www.crunchbase.com/organization/think-big-partners,"Kansas City, Missouri, United States",,,Midwestern US,,"Think Big Partners is an early-stage startup accelerator and mentorship-based collaborative network located in Kansas City, Missouri.  Think Big Partners has successfully launched or grown over 150 successful companies with its creation of coworking spaces (Think Big Coworking), entrepreneurial conferences (Think Big Kansas City and iKC), essential services, startup resources and funding (Think Big Ventures).",8,http://twitter.com/thinkbigKC,http://www.linkedin.com/company/1218185,http://www.facebook.com/ThinkBigPartners,,Active,"Think Big Partners is an early-stage startup accelerator and mentorship-based collaborative network based in Kansas City, Missouri.",2010-01-01,year,,,,,,http://www.thinkbigpartners.com,,,,Co-Working Space,"Early Stage Venture, Seed",2,4,,,1,1,,,,"24,824",-0.3,0.4,-0.1,773,"1,216.74",-43.11%,49,-77.62%,1.58,29.95%,65.24%,16.6%,"13,899,581","1,692,028",13.86%,40,,,10,,,,,61020,USD,61020
