Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Sidecar Angels,https://www.crunchbase.com/organization/sidecar-angels,"Somerville, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,,,,,,,Active,Sidecar Angels is a Boston-based angel group that helps venture capital firms and entrepreneurs build early stage companies.,2012-09-01,month,,,,,,http://www.sidecarangels.com,admin@sidecarangels.com,,,Angel Group,"Early Stage Venture, Seed",5,5,,,,,,,,"21,824",-0.2,-0.1,-0.1,26,115.07,-84.67%,,,1,0%,100%,0%,"34,656,209","6,860,856",24.68%,15,,,,,,,,,,
Boston Community Capital,https://www.crunchbase.com/organization/boston-community-capital,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Boston Community Capital (BCC) is a community development financial institution whose mission is to build healthy communities where low-income people live and work. They accomplish this mission by investing in projects that provide affordable housing, good jobs, and new opportunities in low-income communities, connecting these neighborhoods to the mainstream economy.",4,http://twitter.com/BoCoCapital,,http://www.facebook.com/BostonCommunityCapital,,Active,Boston Community Capital (BCC) is a community development financial institution whose mission is to build healthy communities where,1984-01-01,year,,,,,,http://www.bostoncommunitycapital.org,info@bostoncommunitycapital.org,617-427-3640,,Venture Capital,"Early Stage Venture, Seed",3,5,,1,2,2,,,,"23,168",1.3,1.3,-0.5,,47.38,,,,,,,,,,,7,,,,,,,,,,
Tudor Ventures,https://www.crunchbase.com/organization/tudor-ventures-3,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Tudor Ventures is the venture capital and private equity arm of Tudor Investment Corp., an internationally recognized, diversified investment management firm. Tudor Ventures is focused on providing capital to mid- and late -stage technology and growth companies.",1,,,,,Active,Tudor Ventures is the venture capital and private equity arm.,,,,,,,,http://www.tudorventures.com/,info@tudorventures.com,(617)772-4600,,Venture Capital,,5,5,,1,3,3,,,,"33,985",-0.4,-0.3,-0.2,,,,,,,,,,,,,,,,,,,,,,,
River Valley Investors,https://www.crunchbase.com/organization/the-river-valley-investors,"Springfield, Massachusetts, United States",,,"East Coast, New England, Northeastern US",,"River Valley Investors (RVI) is Western Massachusetts's angel investor network. RVI has successful entrepreneurs and executives dedicated to helping each other find, evaluate, and profitably invest in exciting companies with significant growth potential.  When it invests, it prefer to do so in companies where it has relevant domain expertise and connections so that it can help its entrepreneurs achieve success.",1,,https://www.linkedin.com/company/river-valley-investors/,,,Active,River Valley Investors is an angel investor network focused on companies with significant growth potential.\,2003-01-01,year,,,,,,http://www.rivervalleyinvestors.com/,,413-667-9886,,Venture Capital,,5,5,,1,1,1,,,,"34,752",-0.2,-0.3,3,"1,954",904.95,3.52%,96,-40.21%,2.02,7.71%,64.39%,4.03%,"8,005,046","-220,473",-2.68%,1,,,5,,,,,,,
Evergreen Investments,https://www.crunchbase.com/organization/evergreen-investments,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Evergreen Investments is a broadly diversified asset management organization, with products and services distributed across several lines of business. They manage diverse investments such as institutional portfolios, mutual funds, variable annuities, alternative investments and private accounts. Investment decisions are made by specialized, independent teams of portfolio managers and researchers who have specialized expertise in their asset classes and styles of investing.",,,,,,Active,Evergreen Investments was the investment management business of Wachovia.,,,,,,,,http://www.evergreeninvestments.com/,faweb@wellsfargo.com,415-222-0102,,Private Equity Firm,,2,5,,,1,1,,,,"34,783",0.2,0,0,,,,,,,,,,,,,4,,,,,,,,,,
Experiment Fund,https://www.crunchbase.com/organization/experiment-fund,"Cambridge, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",, Experiment Fund was a seed-stage venture fund that will bankroll student start-ups developed and maintained in Cambridge.,10,,https://www.linkedin.com/company/experiment-fund/,,,Closed, Experiment Fund was a seed-stage venture fund that will bankroll student start-ups developed and maintained in Cambridge.,2012-01-01,year,,,2014-01-01,year,,http://experimentfund.com/,,,,Incubator,"Early Stage Venture, Seed",5,5,,,2,2,,,,"38,496",2.6,1.5,0.8,,,,,,,,,,,,,5,,,,,,,,,,
IDP Industrial Development Partners,https://www.crunchbase.com/organization/idp-industrial-development-partners,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,IDP Industrial Development Partners is an independent group of investment companies with offices in germany and the U.S.,,,,,,Active,IDP Industrial Development Partners is an independent group of investment companies with offices in germany and the U.S.,,,,,,,,http://www.idp-investments.com,USA@idp-investments.com,,,Venture Capital,,2,5,,1,1,1,,,,"42,323",-0.4,-0.7,-0.2,,4.18,,,,,,,,,,,7,,,6,,,,,,,
Access BridgeGap Ventures,https://www.crunchbase.com/organization/access-bridgegap-ventures,"Cambridge, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,Access Industries is a privately held industrial group with long-term holdings worldwide,,,,,,Active,Access Industries is a privately held industrial group with long-term holdings worldwide,,,,,,,,,,,,Venture Capital,"Early Stage Venture, Late Stage Venture, Private Equity",5,5,,3,,,,,,"43,026",-0.5,-0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,
Limulus Venture Partners,https://www.crunchbase.com/organization/limulus-venture-partners,"Newton, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,,1,,,,,Active,Limulus Venture Partners is a venture capital firm specialized in early stage venture investments in the biotechnology industry.,,,,,,,,,,,,Venture Capital,Early Stage Venture,2,5,,,2,2,,,,"48,832",0,-0.1,-0.2,,,,,,,,,,,,,,,,,,,,,,,
Davenport Capital Ventures,https://www.crunchbase.com/organization/davenport-capital-ventures,"Braintree, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,,,,,,,Active,Davenport Capital Ventures is a Braintree-based venture capital firm that invests in emerging technology companies.,,,,,,,,,,,,Venture Capital,"Early Stage Venture, Venture",5,5,,3,,,,,,"49,905",-0.2,-0.1,-0.5,,,,,,,,,,,,,,,,,,,,,,,
Bridge Boys,https://www.crunchbase.com/organization/bridge-boys,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Bridge Boys invests $10-25k in exceptional founders of early-stage consumer companies, primarily in Boston, NYC and California. The fund was founded by two childhood best friends, and internet startup founders, Jordan Fliegel (CoachUp) and Jeremy Levine (PlayDraft), and has over 30 portfolio companies to date.",3,,,,,Active,"Bridge Boys LLC invests $10-25k in exceptional founders of early-stage consumer companies, primarily in Boston.",2012-09-01,day,,,,,,,,,,Micro VC,Seed,5,5,,,1,1,,,,"50,163",-0.4,-0.1,-0.5,,,,,,,,,,,,,,,,,,,,,,,
Boston Medical Investors,https://www.crunchbase.com/organization/boston-medical-investors,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Boston Medical Investors, Inc. is a venture capital firm specializing in investments in early-stage health care companies. The firm was founded in 1994 and is based in Boston, Massachusetts.",,,,,,Active,"Boston Medical Investors, Inc. is a venture capital firm specializing in investments in early-stage health care companies. The firm was",1994-01-01,year,,,,,,,,,,Venture Capital,Early Stage Venture,2,5,,,,,,,,"61,836",-0.3,-0.3,3,,,,,,,,,,,,,,,,,,,,,,,
Wavecrest Growth Partners,https://www.crunchbase.com/organization/wavecrest-growth-partners,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,Wavecrest Growth Partners is Growth Equity for B2B Technology Leaders.,2,,https://www.linkedin.com/company-beta/10923474/,,,Active,Wavecrest Growth Partners.,2015-01-01,year,,,,,,http://www.wavecrestgrowth.com/,info@wavecrestgrowth.com,,,Venture Capital,,4,4,,4,,,,,,"8,635",-0.1,-0.2,-1,233,699.65,-72.7%,248,580.41%,5,20.36%,0%,-19.02%,"18,482,411","8,524,177",85.6%,30,,,14,,,,,,,
Bain Capital Credit,https://www.crunchbase.com/organization/sankaty-advisors,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Bain Capital Credit, formerly known as Sankaty Advisors the credit affiliate of Bain Capital, LLC. Bain Capital Credit is one of the nation's leading private managers of fixed income and credit instruments. With $29.4 billion in committed assets under management as of 4/7/16, Bain Capital Credit invests in a wide variety of securities and investments, including leveraged loans, high-yield bonds, distressed/stressed debt, mezzanine debt, structured products and equities. Bain Capital Credit has a team of approximately 88 investment professionals in Boston, Chicago, New York, and London with extensive experience analyzing and managing debt investments across a variety of sectors and industries. These investment professionals are supported by over 45 finance, operations and legal & compliance professionals. Additionally, Bain Capital Credit's Middle Market Group manages nearly $4.5 billion of funded assets.",54,,,,,Active,"Bain Capital Credit, formerly Sankaty Advisors, is one of the nation's leading private managers of fixed income and credit",1998-01-01,year,,,,,,http://www.baincapitalcredit.com/,support@intralinks.com,(212) 326-9420,,Private Equity Firm,Private Equity,4,4,,3,1,1,,,,"8,839",-0.9,-1.8,3,"6,180","6,013.51",16.47%,193,97%,3.17,65.52%,51.56%,20.73%,"3,065,811","-1,148,582",-27.25%,12,,,,,,,,,,
GreyBird Ventures,https://www.crunchbase.com/organization/greybird-ventures,"Concord, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,,,,,,,Active,GreyBird Ventures medical technology firm and invests in companies developing products for precision medicine.,2013-01-01,year,,,,,,http://www.greybirdventures.com,tmiller@greybirdventures.com,,,Venture Capital,,4,4,,4,,,,,,"9,132",-0.3,-0.4,4.6,,237.62,-100%,,,,,,,,,,20,,,4,,,,,,,
Beechwood Capital,https://www.crunchbase.com/organization/beechwood-capital,"Wellesley, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Beechwood Capital is a Boston-based investment group that identifies and invests in low-middle market growth and venture stage companies. We focus on disruptive, branded consumer products and specialty retail businesses that offer unique growth opportunities. We are much more than a source of capital. We are former entrepreneurs and experienced operators ideally positioned to invest in other strong entrepreneurs. We seek to utilize our deep experience in the consumer products industry to help our portfolio companies build value and competitive advantage. We founded and built The Holmes Group (including such brands as Crock-Pot®, Rival® and Bionaire®) from a start-up to an $800 million international branded consumer products leader. We understand the challenges of developing a growing, profitable business-we’ve been there. To that end, we look to provide experience, leadership and resources to help drive significant growth. We believe our deep operating experience in the consumer products industry, sets us apart from the average private equity or venture capital firm. Our expertise and resources across brand marketing, product development, sales, logistics, supply chain and sourcing provides our partners with a unique set of assets to help drive growth.",1,https://www.twitter.com/beechwoodcap,https://www.linkedin.com/company-beta/5564919/,,,Active,Beechwood Capital is a Boston-based investment group that identifies and invests in low-middle market growth and venture stage companies.,2011-01-01,year,,,,,,http://www.beechwoodcap.com,info@beechwoodcap.com,781-449-9333,,Venture Capital,"Early Stage Venture, Late Stage Venture",4,4,,2,,,,,,"11,278",-0.1,0,-0.2,554,"1,561.57",-42.03%,509,377.21%,2.54,-6.6%,27.32%,12.17%,"14,477,410","3,983,108",37.95%,18,,,,,,,,,,
Copley Equity Partners,https://www.crunchbase.com/organization/copley-equity-partners,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Copley Equity Partners is a private equity firm that invests out of a fully committed capital base. Investments span across a broad range of industries, but focus solely on small & lower middle market businesses.  Copley has designed its team, committed capital base, and investment process to exclusively work with and grow small to medium sized companies. As Copley is not a serial investment firm, they are committed to maintaining a limited number of portfolio companies in order to maximize their level of support to each business. Copley's makes investments out of a family office capital base, as opposed to pension funds or university endowments. This allows for patience, flexibility and a long term value creation approach.",2,,,,,Active,Copley Equity is a private equity firm that invests in established small and middle-market businesses with significant growth potential.,2011-01-01,year,,,,,,http://copleyequity.com/,mbryson@copleyequity.com,(617) 249-5358,,Private Equity Firm,"Early Stage Venture, Late Stage Venture, Private Equity",4,4,,3,,,,,,"12,217",0.1,0.3,3.4,"2,274","2,370.68",146.22%,365,977.9%,3.89,7.9%,19.27%,-17.87%,"5,727,481","-4,188,008",-42.24%,9,,,6,,,,,22695,USD,22695
