Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
American Public University System,https://www.crunchbase.com/organization/american-public-university-system,"Charles Town, West Virginia, United States",,,"Washington DC Metro Area, Southern US",,"The American Public University is the online school of the American Public University System, based in Charles Town, West Virginia. Acknowledged by the Sloan Consortium for some of the best practices in online education, the school is a great resource for students looking for a flexible education. All courses and programs are conducted online. Classes begin monthly, which allows you to enroll whenever best accommodates your busy schedule. Programs can be chosen on a part-time 16-week schedule or a full-time eight-week schedule. You can be sure you’ll receive an excellent online education because instructors and faculty members are experienced in their program of instruction. Their personal experience complements the basic theoretical coursework to result in a well-rounded educational experience. The academics offered through the school include undergraduate and graduate degrees, as well as certificates, in seven different schools:   * Arts and Humanities   * Business   * Education   * Management   * Public Service and Health   * Science and Technology   * Security and Global Studies Since many students are working adults, the admissions process is simple. Applicants must choose a program of study, review their admissions criteria (some may require additional materials or an entrance exam) and complete an online orientation. The university aims to provide book grants to all students, which means that any required text is available free of charge. If you’re seeking additional forms of financial aid to help cover the cost of tuition, you can fill out a FAFSA and be considered for federal grants and loans. To discover what types of assistance may be available to you, you can use the FAFSA4Caster application on the school’s website.",26,https://www.twitter.com/americanmilu,,http://www.facebook.com/21715018961,,Active,American Public University System is a school in Charles Town.,1991-01-01,year,,,,,,http://www.apus.edu/,,,,University Program,,1,1,,,,,,,,"11,899",-0.2,4.3,4.3,"1,578,941","1,769,572.77",-3.99%,625,-0.73%,11.21,1.55%,35.6%,-2.42%,"24,872",617,2.54%,124,,,,,,,,21350802,USD,21350802
Juggernaut Capital Partners,https://www.crunchbase.com/organization/juggernaut-capital-partners,"Chevy Chase, Maryland, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Juggernaut Capital Partners, L.P. (""JCP"") is a leading private equity firm focusing on middle market companies primarily in the consumer products and business services industries across the United States. JCP and its affiliates have managed over $150 million in assets.",5,,,,,Active,"Juggernaut Capital Partners, L.P. (JCP) is a leading private equity firm focusing on middle market companies primarily in the consumer",2009-01-01,year,,,,,,http://juggernautcap.com,csnyder@juggernautcap.com,301.215.7740,,Private Equity Firm,,1,1,,1,,,,,,"12,162",0.4,1,1.6,"1,347",810.95,23.31%,59,"1,873.3%",2.34,74.21%,46.26%,-28.4%,"9,913,421","-2,124,285",-17.65%,6,,,10,,,,,,,
Adelphi Capital,https://www.crunchbase.com/organization/adelphi-capital,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"Adelphi Capital, L.L.P. is an employee owned hedge fund sponsor. The firm invests in the public equity and alternative investment markets of Europe.",,,,,,Active,"Adelphi Capital, L.L.P. is an employee owned hedge fund sponsor.",1997-01-01,year,,,,,,http://www.adelphicapital.com/,ir@adelphi-capital.com,+44 (0) 20 7070 3122,,Hedge Fund,,1,1,,1,,,,,,"12,720",0.3,-0.2,0.5,327,165.59,126.9%,,,1,-50%,100%,100%,"22,250,960","-3,881,999",-14.85%,6,,,,,,,,36615,USD,36615
Capital Sports Ventures,https://www.crunchbase.com/organization/capital-sports-ven,"Arlington, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,,https://www.twitter.com/csv_updates,https://www.linkedin.com/company/capital-sports-ventures,https://www.facebook.com/capitalsportsventuresllc,,Active,Capital Sports Ventures seeks to invest in sports and lifestyle events and properties.,2013-01-01,year,,,,,,http://capitalsportsventures.com/,info@capitalsportsventures.com,703-789-9540,,Venture Capital,Early Stage Venture,1,1,,,,,,,,"13,523",0.8,0.2,3.2,367,"1,275.5",,18,,3.55,,6.95%,,"16,250,083",,,16,,,6,,,,,,,
Dcode Accelerator,https://www.crunchbase.com/organization/dcode42-accelerator,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"Dcode was founded to help the government become more attractive and accessible to critical innovative technology firms. Beyond just an on-ramp for innovation, Dcode is a hub that government and industry partners alike to look to for “what’s next.” ",28,http://twitter.com/dcodethegov,http://www.linkedin.com/company/9299436,https://www.facebook.com/dcodethegov,,Active,Dcode is an accelerator program for technology companies looking to enter the federal government market.,2015-03-01,month,,,,,,http://www.dcode.co,info@dcode.co,202-599-4192,,Accelerator,"Early Stage Venture, Late Stage Venture, Seed",1,1,,,,,Online,2019-03-01,10,"14,081",-0.4,-0.8,-0.1,"9,252","7,954.98",-24.97%,47,-24.91%,1.39,5.44%,24.28%,-31.25%,"3,465,229","667,898",23.88%,11,,,,,,,,,,
RLJ Equity Partners,https://www.crunchbase.com/organization/rlj-equity-partners,"Bethesda, Maryland, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"RLJ Equity Partners is a middle-market private equity firm focused on generating long-term capital appreciation by investing in profitable and growing businesses led by strong management teams. Founded in 2006 by Robert L. Johnson in partnership with The Carlyle Group, RLJ originates structures and invests in traditional buy-outs, recapitalizations, and growth capital infusions. RLJ Equity Partners is an affiliate company of The RLJ Companies.",10,,,,,Active,A middle-market private equity firm focused on generating long-term capital appreciation,2006-01-01,year,,,,,,http://www.rljequitypartners.com/,,,,Private Equity Firm,Private Equity,1,1,,,,,,,,"15,695",-0.3,-0.6,2.1,"2,210","3,300.2",-75.34%,69,187.18%,2.31,34.45%,6.86%,-14.89%,"8,231,236","4,818,304",141.18%,19,,,8,,,,,1853096,USD,1853096
Artemis Real Estate Partners,https://www.crunchbase.com/organization/artemis-real-estate-partners,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"Artemis Real Estate Partners was co-founded by Deborah Harmon and Penny Pritzker in 2009 and is headquartered in the Washington D.C. metropolitan area. Artemis is a real estate investment management firm that invests with best-in-class local operating partners, both established and emerging, in multifamily, office, industrial, retail, hospitality and seniors housing across opportunistic, value add and enhanced core strategies.",3,,https://www.linkedin.com/company/artemis-real-estate-partners/,,,Active,Artemis is a real estate investment management firm.,2009-01-01,year,,,,,,http://www.artemisrep.com/,rita.parker@artemisrep.com,+1(877) 342 7222,,Venture Capital,,1,1,,1,,,,,,"17,322",0.7,0,-0.6,"2,303","4,593.67",196.61%,108,-54.45%,3.12,-66.61%,37.49%,19.01%,"6,230,598","-2,144,787",-25.61%,15,,,,,,,,,,
Avatar Capital,https://www.crunchbase.com/organization/avatar-capital,"Bethesda, Maryland, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Avatar Capital Partners (ACP) is a global private equity investment firm that invests in Internet and related technology companies.ACP was founded in 1998 by a group of diverse professionals to provide funding and strategic advice to private technology start-ups in emerging growth industries. With offices in Bethesda, MD and New York, NY, ACP has built a strong reputation and a global network of professionals in the Indian and Indian-American community. Consequently, ACP’s professionals are known for being value-added partners to senior management based on the firm’s philosophy of building long-term relationships and industry-leading businesses.",1,,,,,Closed,"Avatar Capital, a private equity investment group.",,,,,,none,For Profit,,,,,Private Equity Firm,Private Equity,1,1,,,,,,,,"18,463",-0.1,0,0.4,,,,,,,,,,,,,,,,,,,,,,,
District Capital Partners,https://www.crunchbase.com/organization/district-capital-partners,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"District Capital Partners is a financial advisory and merchant banking firm with specific expertise in M&A transaction execution, capital raising, financial management and corporate strategy. We embody a true partnership model with clients.   At DCP, we provide specific expertise in M&A transaction execution and corporate finance.  For several of our clients, we are their outsourced corporate development group, and for others, we augment existing resources.  In all cases, we seek primarily to provide “in house” expertise, working side-by-side with our client partners in a manner that is missing from the traditional boutique advisory model.   DCP’s foundation is built upon considerable expertise in advising on buyside/sellside M&A transactions, as well as in raising capital across all financing markets. DCP aspires to build long-term and mutually-valuable relationships that span the breadth of our firm’s operational and transactional expertise.",,,,,,Active,"District Capital Partners is a banking firm with specific expertise in M&A transaction execution, capital raising etc.",,,,,,,,http://www.districtcapitalpartners.com,,,,Micro VC,Seed,1,1,,,1,1,,,,"18,710",0.9,2.2,2.1,,,,,,,,,,,,,3,,,,,,,,,,
Albright Capital Management,https://www.crunchbase.com/organization/albright-capital-management,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,,,,,,,Active,Albright Capital Management LLC is a private equity firm specializing in emerging markets,,,,,,,,http://www.albrightcapital.com/,,202-370-3500,,Private Equity Firm,Private Equity,1,1,,,,,,,,"19,086",0.4,0.5,3.2,"1,111","1,995.81",-36.41%,107,19.34%,2.67,-0.09%,48.85%,-10.33%,"10,493,821","2,974,402",39.56%,3,,,,,,,,,,
The Case Foundation,https://www.crunchbase.com/organization/the-case-foundation,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"Jean and Steve Case founded the Case Foundation in 1997 to reflect their family's heartfelt commitment to finding lasting solutions to complex social challenges. Today, the foundation is pursuing a number of initiatives, and is particularly focused on three strategies; a) Encouraging collaboration; b) Supporting successful leaders; and c) Fostering entrepreneurship in the nonprofit sector. The foundation is applying these strategies to meet the needs of underserved children and families; create thriving and sustainable economic development for communities; bridge cultural and religious divides; expand civic engagement and volunteerism; and accelerate innovative approaches to health care. The foundation's work stretches across the United States and around the world. To date, they have supported more than 150 organizations that reflect our commitment to collaboration, leadership, and entrepreneurship — and, ultimately, to improving the health and well-being of children, families, and communities.",3,http://twitter.com/casefoundation,http://www.linkedin.com/company/45359,http://www.facebook.com/casefoundation,,Active,The Case Foundation invests in people and ideas that address social challenges and create positive impact on the underserved.,1997-01-01,year,,,,,,http://www.casefoundation.org,contactus@casefoundation.org,(202) 467-5788,,Venture Debt,Debt,1,1,,,,,,,,"19,490",1.8,1.1,0,"30,975","25,686.89",36.11%,171,14.21%,5.88,-40.49%,31.46%,6.2%,"875,601","31,638",3.75%,60,,,,,,,,92057,USD,92057
GEF Capital Partners,https://www.crunchbase.com/organization/gef-capital-partners,"Bethesda, Maryland, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"GEF Capital Partners is a private equity fund manager focused on companies that promote resource efficiency and positive environmental impact. They began operations in March 2018 following the completion of a collaborative transaction with Global Environment Fund, an early pioneer in sustainability and environmental investing in key emerging markets, globally, and in the US.",,,,,,Active,GEF Capital Partners is a private equity fund manager focused on companies that promote positive environmental impact.,,,,,,,,http://gefcapital.com/,contact@gefcapital.com,+1.240.482.8896,,Private Equity Firm,,1,1,,1,,,,,,"20,422",-0.1,0.1,-0.2,543,506.99,458.66%,32,,1.13,13.29%,86.71%,-13.29%,"17,599,873","-13,669,153",-43.71%,15,,,,,,,,,,
WestMill Capital,https://www.crunchbase.com/organization/westmill-capital,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"WestMill Capital is a value-oriented real estate investment firm based in Washington, DC, with a focus on retail and urban, mixed-use development and innovative approaches to real estate finance.",1,,,,,Active,WestMill Capital is a value-oriented real estate investment firm focused on innovative approaches to real estate finance.,2010-01-01,year,,,,,,http://www.westmillcapital.com,inquiries@westmillcapital.com,(202) 584-0550,,Private Equity Firm,,1,1,,,,,,,,"22,477",0.1,0.6,2.3,,23.31,,,,,,,,,,,3,,,3,,,,,38566,USD,38566
tiphub,https://www.crunchbase.com/organization/tiphub,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"tiphub is an innovation factory providing a unique start-up accelerator program and services. Their accelerator program fosters and invests in bright and passionate entrepreneurs with cutting-edge ideas that target the African and African diaspora market. They provide seed funding, strategic mentorship, perks, entrepreneurship-focused business training, and directly support their start-ups through an expansive network of partner entities, mentors and investors. tiphub provides consulting services that deliver custom solutions for Web & Mobile Enterprise software and bespoke business advisory services.",8,http://twitter.com/tiphubAfrica,http://www.linkedin.com/company/5163768,http://www.facebook.com/tiphubafrica,,Active,tiphub is a resource for technology and social enterprise entrepreneurs focused on Africa.,2014-01-01,year,,,,,For Profit,http://www.tiphub.org,info@tiphub.org,,,Accelerator,,1,1,,,,,On-Site,,8,"23,204",0.6,-0.5,-0.6,,55.8,-100%,,,,,,,,,,6,,,,,,,,,,
Government of United States of America,https://www.crunchbase.com/organization/government-of-united-states-of-america,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"The government of the United States of America is the federal government of the republic of fifty states that constitute the United States, as well as one capital district, and several other territories. The federal government is composed of three distinct branches: legislative, executive and judicial, whose powers are vested by the U.S. Constitution in the congress, the president, and the federal courts, including the Supreme Court, respectively. The powers and duties of these branches are further defined by acts of Congress, including the creation of executive departments and courts inferior to the Supreme Court. The outline of the government of the United States is laid out in the Constitution. The government was formed in 1789, making the United States the first modern national constitutional republic. The executive power in the federal government is vested in the President of the United States, although power is often delegated to the Cabinet members and other officials. The President and Vice President are elected as running mates by the Electoral College, for which each state, as well as the District of Columbia, is allocated a number of seats based on its representation (or ostensible representation, in the case of D.C.) in both houses of Congress. The President is limited to a maximum of two four-year terms. If the President has already served two years or more of a term to which some other person was elected, he may only serve one more additional four-year term.","14,499",https://www.twitter.com/usagov,,https://www.facebook.com/usagov,,Active,The government of the United States of America is the federal government of the republic of fifty states.,1800-01-01,year,,,,,For Profit,https://www.usa.gov,,,,Government Office,Grant,1,1,,,,,,,,"23,688",0.7,0.8,0.3,"7,265,507","7,444,196.86",1.59%,120,0.2%,2.12,3.03%,59.42%,0.68%,"10,586",-29,-0.27%,69,,,24,,,,,516239,USD,516239
