Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
LNK Partners,https://www.crunchbase.com/organization/lnk-partners,"White Plains, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"LNK Partners is a private equity firm that backs great management teams building outstanding consumer and retail businesses. LNK’s team is unique in combining extensive investing and operating experience in the sector, and is further differentiated by the breadth, depth, and longevity of its industry relationships.",9,,,,,Active,LNK Partners is a private equity firm focused on backing strong management teams who are building outstanding consumer & retail businesses.,2005-01-01,year,,,,,For Profit,http://www.lnkpartners.com,,,,Private Equity Firm,Private Equity,2,2,,2,,,,,,"19,986",0.7,1.2,0.8,133,485.24,-55.04%,17,31.37%,3.29,67.07%,0%,-51.6%,"24,952,176","5,081,587",25.57%,3,,,8,,,,,97028,USD,97028
Fantail Ventures,https://www.crunchbase.com/organization/fantail-ventures,"New City, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,https://www.linkedin.com/company/9237224?trk=prof-exp-company-name,,,Active,"Early stage technology investments, based in New York City.",2008-03-01,month,,,,,,http://www.fantailventures.com,,,,Venture Capital,"Early Stage Venture, Seed",2,2,,,,,,,,"20,325",-0.1,-0.5,-0.8,,126.38,,,,,,,,,,,7,,,,,,,,,,
Atlantic Capital Group,https://www.crunchbase.com/organization/atlantic-capital-group,"Towson, Maryland, United States",,,"Greater Baltimore-Maryland Area, East Coast, Southern US",,,1,,,,,Active,Atlantic Capital Group is a real estate and private equity investment firm,,,,,,,,http://www.atcapgroup.com,info@atcapgroup.com,410-602-6020,,Venture Capital,"Early Stage Venture, Late Stage Venture",2,2,,,,,,,,"20,356",0.6,1,2.1,,916.63,-100%,,,,,,,,,,9,,,3,,,,,,,
MSouth Equity Partners,https://www.crunchbase.com/organization/msouth-equity-partners,"Atlanta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,"MSouth Equity Partners is a private venture capital company. It specializes in acquisitions, management buyouts, and recapitalization of lower middle-market companies. The firm invests in distribution, niche manufacturing, business services, telecommunication, and media companies. It seeks to invest in companies based in the southern United States from Texas to Virginia. MSouth Equity Mark Feidler in 1984 and is headquartered in Atlanta, Georgia.",2,,,,,Active,MSouth Equity Partners is a private equity investment firm.,1984-01-01,year,,,,,,http://www.msouth.com,info@msouth.com,(404) 816-3255,,Private Equity Firm,Private Equity,1,2,,2,,,,,,"20,405",-0.1,0,0,"2,106","1,059.8",64.11%,107,46.56%,9.77,147.04%,31.4%,-7.08%,"4,348,389","-3,678,114",-45.82%,21,,,,,,,,,USD,
Synergy Capital,https://www.crunchbase.com/organization/synergy-capital,"Staten Island, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Synergy Capital is a trusted name in the Merchant Cash Advance industry with years of experience. We provide financial services in the financial loan market to merchants around the country. Our goal is to come up with innovative solutions to cater to the ever growing financial needs of small to medium sized businesses. Our progressive approach and industry relationships is what makes us better then the rest. Synergy Capital has made its business cash advance program a very easy and hassle free method for providing much needed funds to businesses. Most banks and other traditional lending organizations take too long to delegate funds and impose too many restrictions for small / medium sized firms (especially those with bad credit history). Synergy Capital provides quick funds with extremely flexible payment schedules. Plus, bad credit history is not a problem for us.  Once you apply, we will respond immediately to discuss the financial options that will solve your problems in a minimal time period, with minimal paperwork and no credit history analysis.",6,http://twitter.com/SynergyCapital1,http://www.linkedin.com/company/synergy-capital-llc,http://www.facebook.com/pages/Synergy-Capital/454165377966065,,Active,Synergy Capital is a trusted name in the Merchant Cash Advance industry with years of experience.,2011-01-01,year,,,,,,http://synergycapital1.com,support@synergycap1.com,(718) 761-3888,,Private Equity Firm,,2,2,,2,,,,,,"20,683",-0.1,3,3.6,,83.63,,,,,,,,,,,5,,,,,,,,,,
Thorndale Farm,https://www.crunchbase.com/organization/thorndale-farm,"Batavia, New York, United States",,,"East Coast, Northeastern US",,,3,,,,,Active,Thorndale Farm is a venture capital firm specialized in early stage investments.,1951-01-01,year,,,,,,http://www.thorndalefarms.com,,(585) 343-7264,,Venture Capital,Early Stage Venture,2,2,,1,1,1,,,,"20,770",0.9,0.1,0.4,,,,,,,,,,,,,1,,,,,,,,,,
Viridian Capital,https://www.crunchbase.com/organization/viridian-capital,"Charlotte, North Carolina, United States",,,"East Coast, Southern US",,"Viridian Capital is a venture capital fund focused primarily on investing in companies that are led, founded or co-founded by women and companies that are selling products and services primarily to women. We invest mostly in early stage information technology and healthcare companies, including internet, software, telecommunications, life sciences, medical devices, healthcare services and bioinformatics companies. Our goal is to partner with talented entrepreneurs, who are pursuing growing markets with a proprietary technology and/or a leading edge competitive position. As investors, we bring strong industry and strategic alliance expertise and connections. We pride ourselves on our ability to devote value-added time and attention to our portfolio companies. We are backed by a strong group of institutional investors and individual investors. We also are a licensee of the SBIC program of the Small Business Administration.",3,,,,,Closed,"Viridian Capital is a venture capital fund focused primarily on investing in companies that are led, founded or co-founded by women",,,,,,none,,http://www.viridiancapital.com/,,,,Venture Capital,,2,2,,,,,,,,"20,808",2,3,4.7,,,,,,,,,,,,,1,,,,,,,,,,
Azalea Capital,https://www.crunchbase.com/organization/azalea-capital,"Greenville, South Carolina, United States",,,"East Coast, Southern US",,"Azalea Capital is a private equity firm headquartered in Greenville, SC. We invest equity capital in lower middle-market companies throughout the Southeastern U.S. with annual revenues of $10 million to $100 million, facilitating management buyouts, business recapitalizations, and growth plans.",3,http://twitter.com/azaleacapital,http://www.linkedin.com/company/1082551,,,Active,"Azalea Capital is a private equity firm headquartered in Greenville, SC. We invest equity capital in lower middle-market companies",1995-01-01,year,,,,,,http://www.azaleacapital.com,azalea@azaleacapital.com,(864) 235-0201,,Private Equity Firm,Early Stage Venture,2,2,,,,,,,,"21,454",-0.4,-0.2,-0.1,105,289.65,460.38%,5,-98.45%,2,-71.43%,,,"29,328,773","-3,920,118",-11.79%,10,,,,,,,,1381974,USD,1381974
Luminate,https://www.crunchbase.com/organization/luminate-cd00,"Rochester, New York, United States",,,"Great Lakes, East Coast, Northeastern US",,"Luminate is a new startup accelerator focused on advancing next generation optics, photonics, and imaging enabled companies.  The company seeks visionary entrepreneurs who are solving difficult problems in augmented and virtual reality, autonomous vehicles, machine vision, biophotonics, and other fields. Funded by New York State, and based in the optics and imaging capital of the world – Rochester, NY.",5,https://twitter.com/LuminateROC,https://www.linkedin.com/company/luminateoptics/,https://www.facebook.com/LuminateAccelerator/,,Active,"Luminate is a startup accelerator for optics, photonics, and imaging enabled companies.",2018-01-01,year,,,,,,https://luminate.org/,,585-214-2400,,Accelerator,Seed,1,2,,1,,,On-Site,2019-09-23,24,"21,845",1,0,-0.1,"1,474",666.81,347.97%,16,-64.32%,1.41,7.82%,85.9%,16.95%,"10,674,576","-10,007,741",-48.39%,7,,,,,,,,,,
Five Ventures,https://www.crunchbase.com/organization/five-ventures,"Charlotte, North Carolina, United States",,,"East Coast, Southern US",,"UNC Charlotte is North Carolina's urban research university. Located in the state's largest metropolitan area, UNC Charlotte is among the fa",,http://twitter.com/UNCCharlotte,,http://www.facebook.com/UNCCharlotte,,Active,Five Ventures is an investment company focused on early stage high-growth business.,,,,,,,,http://www.fiveventures.com,KennethPaulus@uncc.edu,,,Venture Capital,Seed,1,2,,,,,,,,"22,640",-0.1,0,-0.2,,,,,,,,,,,,,2,,,,,,,,,,
Summer Street Capital Partners,https://www.crunchbase.com/organization/summer-street-capital-partners,"Buffalo, New York, United States",,,"Great Lakes, East Coast, Northeastern US",,"Summer Street Capital provides Private Equity to small market companies to fund management buyouts, recapitalizations, growth financing, family transition, corporate divestiture, and recapitalization.  They have interests in education, healthcare, and environmental services.",4,http://twitter.com/SummerStreetCap,,,,Active,"Summer Street Capital provides Private Equity to small market companies to fund management buyouts, recapitalizations, growth financing,",1997-01-01,year,,,,,,http://www.summerstreetcapital.com,,716.566-2900,,Venture Capital,,2,2,,2,,,,,,"23,303",-0.2,-0.3,-0.1,"4,984","1,676.6","1,290.94%",141,559.01%,8.35,239.98%,2.45%,-2.2%,"3,099,424","-14,341,902",-82.23%,27,,,9,,,,,84410,USD,84410
Capital Invest,https://www.crunchbase.com/organization/capital-invest,"Raleigh, North Carolina, United States",,,"Research Triangle, East Coast, Southern US",,,1,https://www.twitter.com/cicompanies,https://www.linkedin.com/company/473964,https://www.facebook.com/capitalinvestmentcompanies,,Active,Capital Invest is a company that provides retirement plans and community foundation solutions.,,,,,,,,http://www.capital-invest.com,capital@capital-invest.com,(919) 831-2370,,Micro VC,Seed,2,2,,,2,2,,,,"24,048",-0.1,0.4,2.9,"1,899","3,497.88",70.72%,122,301.1%,2.49,28.02%,36.48%,-33.65%,"8,089,616","-2,882,242",-26.27%,14,5,,6,,,,,2285964,USD,2285964
Chatham Capital,https://www.crunchbase.com/organization/chatham-capital,"Atlanta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,"Chatham Capital is a private investment firm that concentrates on lower-middle market companies with sustainable cash flow from operations. Headquartered in Atlanta, GA, Chatham provides debt and equity solutions to companies throughout North America. We will additionally consider investments in companies with operations in Europe, Asia, and/or Central and South America.",1,,,,,Active,Chatham Capital is a private investment firm that concentrates on lower-middle market companies with sustainable cash flow from operations.,2001-01-01,year,,,,,,http://www.chathamcapital.com,info@chathamcapital.com,(770) 618-2100,,Private Equity Firm,Debt,2,2,,2,,,,,,"24,699",-0.3,-0.2,-0.1,"1,296",806.84,9.79%,272,476.56%,6.48,180.59%,12.03%,-20.62%,"7,133,549","-3,092,193",-30.24%,14,,,,,,,,175448,USD,175448
Blackstone LaunchPad,https://www.crunchbase.com/organization/blackstonelaunchpad,"Ithaca, New York, United States",,,"East Coast, Northeastern US",,"Blackstone LaunchPad is an experiential campus program designed to introduce entrepreneurship as a viable career path and develop entrepreneurial skills and mindsets through individualized coaching, ideation and venture creation support. Developed as part of the Blackstone Charitable Foundation’s Entrepreneurship Initiative and modeled after a successful program at the University of Miami, the program is will be available to over 500,000 by the end of 2015. Influenced by the enterprising heritage of Blackstone and its founders, the Blackstone Charitable Foundation is directing the firm’s resources and intellectual capital to support entrepreneurship nationwide and globally.",16,https://twitter.com/launchpaducla,https://www.linkedin.com/company/blackstone-launchpad-at-cornell,https://www.facebook.com/launchpadUCLA,,Active,Blackstone LaunchPad is a national model for fostering entrepreneurship through higher education.,2008-01-01,year,,,,,,https://www.blackstonelaunchpad.org/,startup@college.ucla.edu,+1 310-825-9354,,Accelerator,,2,2,,,,,,,,"26,252",-0.2,-0.6,-0.6,"3,238","1,787.71",109.97%,5,-98.3%,1.1,-27.69%,59.85%,-8.37%,"7,560,437","-1,932,691",-20.36%,19,,,,,,,,,,
NetScientific,https://www.crunchbase.com/organization/netscientific,"White Plains, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"NetScientific plc is an IP commercialisation company that identifies, develops and commercialises research and technologies originating from leading universities, teaching hospitals and research institutes globally, but particularly in the United Kingdom and the United States. The Group is primarily focused on identifying and developing research and technologies for use in five chronic disease areas within the healthcare diagnostics sector: (a) Cardiovascular; (b) Liver; (c) Cancer; (d) Metabolic; and (e) Digital Health.",2,https://twitter.com/NetScientific,https://www.linkedin.com/company/990335,,,Active,"NetScientific identifies, develops, and commercializes research and technologies originating from universities, hospitals, and institutes.",2007-01-01,year,2013-09-27,day,,,For Profit,http://netscientific.net,info@netscientific.net,+44 20 3290 8877,,Venture Capital,,2,2,,,,,,,,"26,276",0.6,0.3,-0.1,396,"1,771.08","1,578.62%",49,223.97%,3.07,53.74%,30.64%,30.64%,"16,203,047","-17,989,673",-52.61%,30,,,11,,,,,,,
