Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
"Griffin Partners, Inc.",https://www.crunchbase.com/organization/griffin-partners-inc,"Houston, Texas, United States",,,"Greater Houston Area, Southern US",,,1,,https://www.linkedin.com/company/griffin-partners,https://www.facebook.com/griffinpartners,,Active,"Griffin Partners, Inc. operates as a commercial real estate development, management, and leasing company.",1980-01-01,year,,,,,,http://www.griffinpartners.com/,,713 6227715,,Venture Capital,,2,2,,,,,,,,"23,231",0.1,1.5,1,"1,262","1,585.04",49.77%,7,-49.72%,2.16,77.73%,74.21%,-4.29%,"9,906,703","-3,865,855",-28.07%,12,,,,,,,,473422,USD,473422
Digitech Venture Capital Fund,https://www.crunchbase.com/organization/digitech-venture-capital-fund,"Houston, Texas, United States",,,"Greater Houston Area, Southern US",,Digitech is a strategic venture capital fund that identifies emerging tech companies at their early stages and plays an active role in their growth.,,https://www.twitter.com/digitechvc,https://www.linkedin.com/company/digitech-venture-capital-fund,http://www.facebook.com/digitechvc,,Active,Digitech is a strategic VC fund that invests in tech companies at their early stages and plays an active role in their growth.,2015-11-01,day,,,,,,http://www.digitechvcfund.com/,,772-571-5259,,Venture Capital,,2,2,,,,,,,,"23,983",0,2,1.5,85,41.7,,,,1,,100%,,"31,806,653",,,22,,,8,,,,,,,
Renovo Capital,https://www.crunchbase.com/organization/renovo-capital,"Dallas, Texas, United States",,,"Dallas/Fort Worth Metroplex, Southern US",,"Renovo Capital makes control equity investments in troubled and underperforming companies and other special situation opportunities. Renovo’s investment size ranges from $5 million to $20 million with a primary focus on operating turnarounds, bankruptcy reorganizations, debt purchases and out-of-court restructurings for companies in the manufacturing, distribution and service industries. Renovo makes controlled investments in companies based in North America (U.S. or Canada).",6,,http://www.linkedin.com/company/renovo-capital,,,Active,Renovo Capital makes control equity investments in troubled and underperforming companies,2009-01-01,year,,,,,,http://www.renovocapital.com/,admin@renovocap.com,(214) 699-4960,,Private Equity Firm,Private Equity,2,2,,,,,,,,"24,864",0,-0.2,-0.2,17,575.13,-97.31%,177,-89.88%,10,-4.12%,0%,-4.32%,"33,009,583","24,076,485",269.52%,20,,,12,,,,,62929,USD,62929
Energy Spectrum Capital,https://www.crunchbase.com/organization/energy-spectrum-capital,"Dallas, Texas, United States",,,"Dallas/Fort Worth Metroplex, Southern US",,,7,,,,,Active,Energy Spectrum Capital is a private equity firm investing across a variety of company stages based in the energy sector.,1996-01-01,year,,,,,,http://www.energyspectrumcapital.com/,,(214) 987-6100,,Venture Capital,Venture,2,2,,2,,,,,,"25,111",2.2,1.2,-0.3,,,,,,,,,,,,,2,,,,,,,,,,
Cielo Private Equity,https://www.crunchbase.com/organization/cielo-private-equity,"Austin, Texas, United States",,,Southern US,,Cielo Private Equity invests in high quality private companies that provide capital preservation and current returns. We leverage our industry relationships and knowledge to capitalize on opportunities that exist in the marketplace. We partner with seasoned and accomplished management teams with proven track records in industries with strong long term fundamentals and positive cyclical timing.,,,,,,Active,Cielo Private Equity invests in high quality private companies that provide capital preservation and current returns,,,,,,,,http://cieloprivateequity.com,investorrelations@cielopef.com,512.637.6989,,Private Equity Firm,,2,2,,2,2,2,,,,"25,280",1.9,1.8,1.3,,,,,,,,,,,,,6,,,,,,,,,,
Tice Capital,https://www.crunchbase.com/organization/tice-capital,"Dallas, Texas, United States",,,"Dallas/Fort Worth Metroplex, Southern US",,"After selling his investment management business in 2008, Tice has pursued other interests outside the public markets. He's become an active private equity investor, part-time executive producer of movies and philanthropist.",,,,,,Active,"After selling his investment management business in 2008, Tice has pursued other interests outside the public markets.",,,,,,,,http://www.tice.com,dtice@tice.com,,,Family Investment Office,"Early Stage Venture, Seed",2,2,,1,,,,,,"25,446",1,1.5,2.9,,,,,,,,,,,,,2,,,,,,,,,,
Petros Partners,https://www.crunchbase.com/organization/petros-partners,"Austin, Texas, United States",,,Southern US,,"Petros is an investment and advisory firm - Operates from a foundation of integrity, experience, and relationship - Raises capital by structuring and monetizing tax credits - Makes structured investments in select projects nationwide - Provides long-term financing for energy efficiency improvements to buildings",1,,,,,Active,Petros Partners is a private equity firm specializing in middle-market companies.,,,,,,,,http://www.petrospartners.com,,512-551-0448,,Private Equity Firm,Private Equity,2,2,,2,1,1,,,,"25,592",-0.5,-0.6,0,,14.65,,,,,,,,,,,31,,,,,,,,,,
Accent Capital,https://www.crunchbase.com/organization/accent-capital,"Austin, Texas, United States",,,Southern US,,"Accent Capital is a venture capital firm headquartered in Austin, Texas. Accent primarily invests in high-growth companies throughout the state of Texas. Having started, run and funded both public and private companies, their investment team understands the business challenges faced by today's entrepreneur.",,,,,,Active,"Accent Capital is a venture capital firm headquartered in Austin, Texas. Accent primarily invests in high-growth companies throughout the",,,,,,,,http://www.accentcap.com,info@accentcap.com,,,Venture Capital,Early Stage Venture,2,2,,1,1,1,,,,"26,146",0.8,1.1,-0.1,,,,,,,,,,,,,7,,,,,,,,,,
Turnbridge Capital,https://www.crunchbase.com/organization/turnbridge-capital,"Houston, Texas, United States",,,"Greater Houston Area, Southern US",,"Turnbridge Capital, LLC is a private equity firm specializing in management buyouts, corporate spinouts, leveraged build-ups, infusions of strategic growth capital, and shareholder recapitalizations in middle market and emerging growth companies. It does not seek to invest in turnaround. The firm seeks to invest in a range of industries, including energy and infrastructure, industrial manufacturing and services, and transportation and distribution. The firm primarily seeks to invest in the southwest region of the United States. It seeks to invest between $10 million and $75 million in companies with enterprise value from $50 million to $250 million. The firm typically holds its investments for a period of three to seven years, although this can vary depending upon the specific circumstances of each portfolio company. It seeks to hold majority ownership in its portfolio companies. The company uses its personal capital for investments. Turnbridge Capital, LLC was founded in 2008 and is based in Dallas, Texas with an additional office in Houston, Texas.",7,,https://www.linkedin.com/company/turnbridge-capital-llc,,,Active,"Turnbridge Capital, LLC is a private equity firm specializing in management buyouts",2008-01-01,year,,,,,,http://www.turnbridgecapital.com/,info@turnbridgecapital.com,(214) 624-5010,,Private Equity Firm,Private Equity,2,2,,1,1,1,,,,"26,495",-0.1,-0.1,-0.4,202,374.09,-68.8%,50,-75.33%,3.17,-59.22%,0%,-17.76%,"21,428,429","11,308,889",111.75%,24,,,9,,,,,48775,USD,48775
Red River Ventures,https://www.crunchbase.com/organization/red-river-ventures,"Mckinney, Texas, United States",,,"Dallas/Fort Worth Metroplex, Southern US",,,,,,,,Active,Red River Ventures is a principal investment firm that invest in privately-held growth companies.,2000-01-01,year,,,,,,http://www.redriverventures.com,,,,Private Equity Firm,Late Stage Venture,2,2,,,2,2,,,,"26,901",-0.1,0.3,-0.1,,,,,,,,,,,,,4,,,,,,,,,,
Dundon Capital Partners,https://www.crunchbase.com/organization/dundon-capital-partners,"Dallas, Texas, United States",,,"Dallas/Fort Worth Metroplex, Southern US",,"Dundon Capital Partners LLC is a private investment firm headquartered in Dallas, Texas. Founded in 2015, Dundon Capital Partners LLC is focused on private equity and credit investments across industries, and looks to partner with best-in-class management teams to help companies achieve their long-term objectives. The firm is led by founder Tom Dundon, its Chairman and Managing Partner, who has more than 20 years of experience as an entrepreneur, operator, and investor across numerous industries.",6,,,,,Active,"A private investment firm headquartered in Dallas, Texas.",2015-01-01,year,,,,,,,,,,Private Equity Firm,Private Equity,2,2,,1,1,1,,,,"27,236",-0.2,-0.2,-0.4,,,,,,,,,,,,,,,,,,,,,,,
Cain Capital,https://www.crunchbase.com/organization/cain-capital,"Dallas, Texas, United States",,,"Dallas/Fort Worth Metroplex, Southern US",,,1,,,,,Closed,Cain Capital is an employee-owned hedge fund sponsor that provides its services to pooled investment vehicles.,,,,,,none,,http://www.caincapitalllc.com,,,,Hedge Fund,"Late Stage Venture, Private Equity",2,2,,1,,,,,,"27,480",0.7,-0.1,1,,,,,,,,,,,,,1,,,,,,,,,,
Powershift Group,https://www.crunchbase.com/organization/powershift-group,"Austin, Texas, United States",,,Southern US,,"Powershift Group is an international venture development group which leverages expertise, capital, and networks to start and grow select companies.",2,http://twitter.com/pwrshiftgroup,http://www.linkedin.com/company/powershift-group,http://www.facebook.com/powershiftventures,,Active,Powering ideas that shift your world,1998-01-01,year,,,,,,http://www.powershift.com,info@powershift.com,(512) 291-6824,,"Micro VC, Venture Capital",Early Stage Venture,2,2,,,1,1,,,,"27,578",1.3,1,2.3,,54.27,,,,,,,,,,,11,,,7,,,,,,,
Access Private Equity,https://www.crunchbase.com/organization/access-private-equity,"Houston, Texas, United States",,,"Greater Houston Area, Southern US",,"Welcome to Private Equity Access, the first online recruiting engine designed specifically to match leading private equity firms with qualified, industry executives.   EXECUTIVES who join Private Equity Access have a unique opportunity to get in touch with top private equity firms. They develop a customized profile for each member that synthesizes their work experience with their professional interests. This individual profile ensures that member executives will only be paired with those private equity opportunities that are well suited to their career goals.   PRIVATE EQUITY FIRMS that join Private Equity Access now have a seamless and accurate way to identify the right executive for their latest portfolio deal. Once a firm inputs the parameters of a deal and the relevant executive characteristics, our search engine goes to work. They can intelligently search through our database of thousands of leading executives to find the perfect CEO, board member, or consultant for every deal.",5,,,,,Closed,"Welcome to Private Equity Access, the first online recruiting engine designed specifically to match leading private equity firms with",,,,,,none,,http://www.peaccess.com,info@peaccess.com,,,Private Equity Firm,Late Stage Venture,1,2,,1,,,,,,"27,771",3.3,4.5,5.3,,,,,,,,,,,,,14,,,,,,,,,,
Liahona Ventures,https://www.crunchbase.com/organization/liahona-ventures,"Austin, Texas, United States",,,Southern US,,"At Liahona Ventures, they believe in doing well by doing good. They are dedicated to adding value to those they work with and making their community a better place. Beyond monetary contribution, they pledge time and resources to supporting youth opportunity, family advocacy, cultural arts, consumer education and debt reduction.",,,,,,Active,"At Liahona Ventures, they believe in doing well by doing good. They are dedicated to adding value to those they work with and making their",,,,,,,,http://www.liahonaventures.com,,,,Venture Capital,Seed,1,2,,,,,,,,"29,038",-0.4,0,-0.2,185,115.32,4.3%,,,1,0%,100%,0%,"27,251,698","2,743",0.01%,12,,,,,,,,,,
Watershed Capital,https://www.crunchbase.com/organization/watershed-capital,"Austin, Texas, United States",,,Southern US,,,,,,,,Active,Watershed Capital is a private equity firm that invests in companies of all stages of development.,,,,,,,,http://www.watershedcapital.com/,,,,Private Equity Firm,,2,2,,,,,,,,"29,638",-0.5,-0.2,3.8,,60.88,-100%,,,,,,,,,,2,,,,,,,,,,
